,x,y,labels,headline,created_at,Topic,top_n_words,size
4389,15.312853,1.1595185,463,Brexit und Corona: Großbritannien droht teurer Doppelschlag,2020-10-19,463,erholung | von prozent | bip | schattenwirtschaft | schwarzarbeit | um prozent | quartal,40
4390,13.980922,2.5846179,463,USA: Bidens Vorsprung beflügelt Aktien von Waffenherstellern,2020-10-16,463,erholung | von prozent | bip | schattenwirtschaft | schwarzarbeit | um prozent | quartal,40
4391,12.287426,0.6944664,463,Corona-Lockdowns drückten weltweiten CO2-Ausstoß deutlich – Neue Studie,2020-10-14,463,erholung | von prozent | bip | schattenwirtschaft | schwarzarbeit | um prozent | quartal,40
4392,12.220083,0.3825259,463,Herbstgutachten: Deutsche Wirtschaft bricht in der Corona-Krise stärker ein als erwartet,2020-10-14,463,erholung | von prozent | bip | schattenwirtschaft | schwarzarbeit | um prozent | quartal,40
4393,12.160788,0.33739796,463,IWF prognostiziert 28 Billionen Dollar Wohlstandsverlust,2020-10-13,463,erholung | von prozent | bip | schattenwirtschaft | schwarzarbeit | um prozent | quartal,40
4394,12.101426,0.36552075,463,Zombie-Unternehmen: Warum Anleger jetzt raus aus Europa müssen,2020-10-13,463,erholung | von prozent | bip | schattenwirtschaft | schwarzarbeit | um prozent | quartal,40
4395,12.173458,0.35015118,463,Weltwährungen: Darum ist die Stärke des Euro so trügerisch,2020-10-10,463,erholung | von prozent | bip | schattenwirtschaft | schwarzarbeit | um prozent | quartal,40
4396,12.149614,0.3872309,463,Lurse-Studie: Hier können Sie trotz Krise mehr Gehalt fordern,2020-10-05,463,erholung | von prozent | bip | schattenwirtschaft | schwarzarbeit | um prozent | quartal,40
4397,12.085301,0.55525374,463,Arbeitsmarkt: Vier I’s entscheiden über Zukunft des deutschen Jobwunders,2020-09-30,463,erholung | von prozent | bip | schattenwirtschaft | schwarzarbeit | um prozent | quartal,40
4398,11.979289,0.40874013,463,Gesenkte Mehrwertsteuer: Der Handel profitiert spürbar,2020-09-30,463,erholung | von prozent | bip | schattenwirtschaft | schwarzarbeit | um prozent | quartal,40
4399,12.676632,-0.04671908,463,Aktien: Lohnt der Einstieg jetzt noch?,2020-09-16,463,erholung | von prozent | bip | schattenwirtschaft | schwarzarbeit | um prozent | quartal,40
4400,10.733521,2.846289,463,Leon de Winter: Twitter ist eine Gosse. Nichts wie weg hier,2020-09-14,463,erholung | von prozent | bip | schattenwirtschaft | schwarzarbeit | um prozent | quartal,40
4401,12.2802725,0.42416283,463,Steuerschätzung: Jetzt geht es ums Geld der Steuerzahler,2020-09-10,463,erholung | von prozent | bip | schattenwirtschaft | schwarzarbeit | um prozent | quartal,40
4402,12.181367,0.57337976,463,PEW-Studie: Das Ende des deutschen Pessimismus,2020-09-03,463,erholung | von prozent | bip | schattenwirtschaft | schwarzarbeit | um prozent | quartal,40
4403,12.312519,0.28854483,463,Ruhe nach dem Lockdown verharmlost den Wohlstandsknick,2020-08-25,463,erholung | von prozent | bip | schattenwirtschaft | schwarzarbeit | um prozent | quartal,40
4404,12.07023,-0.8264495,463,"Aral, Shell, Total & Co.: Tankstellen-Konzerne als Krisengewinnler",2020-08-25,463,erholung | von prozent | bip | schattenwirtschaft | schwarzarbeit | um prozent | quartal,40
4405,12.102815,0.41700324,463,Pandemie-Dilemma: In der Corona-Krise wittern die strauchelnden Gewerkschaften eine neue Chance,2020-08-14,463,erholung | von prozent | bip | schattenwirtschaft | schwarzarbeit | um prozent | quartal,40
4406,12.236107,0.28662127,463,Großbritannien: Inmitten des Brexit-Jahres wird es heikel für die Wirtschaft,2020-08-12,463,erholung | von prozent | bip | schattenwirtschaft | schwarzarbeit | um prozent | quartal,40
4407,12.148847,0.3791764,463,Gewerkschaften: Drohende Millionenverluste wegen Corona,2020-08-09,463,erholung | von prozent | bip | schattenwirtschaft | schwarzarbeit | um prozent | quartal,40
4408,12.177262,0.37500906,463,"Zuwachs um 14,9 Prozent: Deutsche Exporte steigen so stark wie seit 1990 nicht mehr",2020-08-07,463,erholung | von prozent | bip | schattenwirtschaft | schwarzarbeit | um prozent | quartal,40
4409,12.190913,0.3986382,463,Mit diesen fünf Tipps übersteht Ihre Karriere die Corona-Rezession,2020-08-06,463,erholung | von prozent | bip | schattenwirtschaft | schwarzarbeit | um prozent | quartal,40
4410,12.18922,0.35999113,463,Geldanlage: Mit diesen zehn Aktien profitieren Sie von Asiens historischem Boom,2020-08-05,463,erholung | von prozent | bip | schattenwirtschaft | schwarzarbeit | um prozent | quartal,40
4411,12.086219,0.5032529,463,Corona-Folgen: Wirtschaftsweiser verteidigt blühende Schwarzarbeit,2020-08-03,463,erholung | von prozent | bip | schattenwirtschaft | schwarzarbeit | um prozent | quartal,40
4412,12.204986,0.36028582,463,Schwarzarbeit boomt – und das ist eine gute Nachricht für Deutschland,2020-08-03,463,erholung | von prozent | bip | schattenwirtschaft | schwarzarbeit | um prozent | quartal,40
4413,10.715465,1.5193348,311,Polizei Köln am 11.11. mit mehreren Hundertschaften im Einsatz,2020-11-10,311,ückesdorf | lzg | konsulat | tfl | generalkonsulat | generalkonsulats | das konsulat,6
4414,10.87443,2.0371351,311,Corona im ÖPNV: Die Londoner U-Bahn ist sauber,2020-11-10,311,ückesdorf | lzg | konsulat | tfl | generalkonsulat | generalkonsulats | das konsulat,6
4415,10.915086,1.2152216,311,"Konsulat im Wohngebiet: Picknick in der Einfahrt, Urinieren im Vorgarten, Müll vor der Tür",2020-11-01,311,ückesdorf | lzg | konsulat | tfl | generalkonsulat | generalkonsulats | das konsulat,6
4416,10.77895,1.6366731,311,Corona NRW: Sieben Risikogebiete in NRW – Kurioser Moment bei Reker-Auftritt,2020-10-10,311,ückesdorf | lzg | konsulat | tfl | generalkonsulat | generalkonsulats | das konsulat,6
4417,10.856259,1.742117,311,NRW-Großstädte verschärfen Corona-Regeln,2020-10-09,311,ückesdorf | lzg | konsulat | tfl | generalkonsulat | generalkonsulats | das konsulat,6
4418,10.855426,2.5971131,311,"Corona, USA: Neun New Yorker Stadtvierteln droht erneuter Lockdown",2020-10-05,311,ückesdorf | lzg | konsulat | tfl | generalkonsulat | generalkonsulats | das konsulat,6
4419,11.085472,0.5560984,271,Eine Million Euro: Dorit & Alexander Otto Stiftung hilft Kultur in Corona-Krise,2020-11-10,271,dressel | grundsteuer | dorit | wohnlagen | so dressel | otto stiftung | sagte tschentscher,4
4420,10.920478,0.47343823,271,Hamburg: Peter Tschentscher - „Die Pandemie hat uns voll erwischt“,2020-10-01,271,dressel | grundsteuer | dorit | wohnlagen | so dressel | otto stiftung | sagte tschentscher,4
4421,12.105786,0.6607918,271,Steuerschätzung: Dressel befürchtet auch für 2022 eine Notlage im Hamburger Haushalt,2020-09-10,271,dressel | grundsteuer | dorit | wohnlagen | so dressel | otto stiftung | sagte tschentscher,4
4422,11.391554,0.7288194,271,Abweichung vom Bund: Hamburg präsentiert eigenes Grundsteuer-Modell,2020-09-01,271,dressel | grundsteuer | dorit | wohnlagen | so dressel | otto stiftung | sagte tschentscher,4
4423,11.703347,3.00874,480,Terroranschläge: Es gibt eine Therapie gegen den Islamismus,2020-11-10,480,fechtner | antisemitismus | islam | kostner | maani | cancel | religion,74
4424,12.070696,2.9102716,480,„Das Unwort“: Wie antisemitisch sind deutsche Klassenzimmer?,2020-11-09,480,fechtner | antisemitismus | islam | kostner | maani | cancel | religion,74
4425,12.107352,2.8976073,480,Antisemitismus: „Jugendliche stellen Holocaust-Bilder nach und veralbern sie“,2020-11-09,480,fechtner | antisemitismus | islam | kostner | maani | cancel | religion,74
4426,12.251787,2.8949137,480,„Islamophobie“: „Unser Kontinent hat sich selbstmörderisch vor den Irren Gottes gebeugt“,2020-11-08,480,fechtner | antisemitismus | islam | kostner | maani | cancel | religion,74
4427,11.870197,2.9726386,480,Gedenken an Paty: Auch deutsche Lehrer fürchten um ihr Leben,2020-11-06,480,fechtner | antisemitismus | islam | kostner | maani | cancel | religion,74
4428,12.254119,2.58005,480,Peter Schneider: Das Gift in der Debatte,2020-11-06,480,fechtner | antisemitismus | islam | kostner | maani | cancel | religion,74
4429,12.010318,2.374787,480,Soldat fordert Schmerzensgeld: Ist das der Dank des Vaterlands?,2020-11-03,480,fechtner | antisemitismus | islam | kostner | maani | cancel | religion,74
4430,12.2640085,2.8501422,480,"Islamistischer Terror in Wien: Hören wir auf, uns etwas vorzumachen!",2020-11-03,480,fechtner | antisemitismus | islam | kostner | maani | cancel | religion,74
4431,12.027176,2.8174894,480,Islamismus: „Einige Lehrer wollen Mohammed-Karikaturen nicht mehr zeigen“,2020-11-02,480,fechtner | antisemitismus | islam | kostner | maani | cancel | religion,74
4432,12.544082,2.8186693,480,Islamistischer Terror: Die Verharmlosung ist normal geworden,2020-10-31,480,fechtner | antisemitismus | islam | kostner | maani | cancel | religion,74
4433,12.185785,2.5105429,480,Islam: Wir brauchen eine deutsche Imam-Ausbildung,2020-10-30,480,fechtner | antisemitismus | islam | kostner | maani | cancel | religion,74
4434,11.642225,3.9252357,480,Berlin-Neukölln: Menschen demonstrieren gegen Macron – Allahu-Akbar-Rufe,2020-10-30,480,fechtner | antisemitismus | islam | kostner | maani | cancel | religion,74
4435,12.218161,3.0640566,480,Morde von Nizza: Stoppen wir den politischen Islam!,2020-10-30,480,fechtner | antisemitismus | islam | kostner | maani | cancel | religion,74
4436,7.792462,1.9766343,480,Streit in der Beziehung: Wenn ständige Unordnung die Liebe belastet,2020-10-30,480,fechtner | antisemitismus | islam | kostner | maani | cancel | religion,74
4437,11.289826,2.2934103,480,Corona-Maßnahmen: Politiker sollten sich nicht wie Erziehungsberechtigte aufführen,2020-10-30,480,fechtner | antisemitismus | islam | kostner | maani | cancel | religion,74
4438,12.6785145,2.4799402,480,"Politische Korrektheit: „Es geht darum, der Gesellschaft ein identitäres Weltbild aufzuzwingen“",2020-10-30,480,fechtner | antisemitismus | islam | kostner | maani | cancel | religion,74
4439,12.185929,2.8621624,480,Sama Maani: Warum Linke über den Islam nicht reden können,2020-10-29,480,fechtner | antisemitismus | islam | kostner | maani | cancel | religion,74
4440,10.849804,3.418213,480,Elsa Dorlin: „Wir befinden uns in einem ideologischen Krieg“,2020-10-29,480,fechtner | antisemitismus | islam | kostner | maani | cancel | religion,74
4441,12.183065,2.3935173,480,Corona im Bundestag: Endlich mal wieder eine richtige Redeschlacht,2020-10-29,480,fechtner | antisemitismus | islam | kostner | maani | cancel | religion,74
4442,8.718203,0.9527206,480,Ausstellung über Emil Nolde: Künstler auf Farbentzug,2020-10-28,480,fechtner | antisemitismus | islam | kostner | maani | cancel | religion,74
4443,12.75144,1.9391495,480,Fridays for Future: Lehrstück über den Opportunismus etablierter Eliten,2020-10-28,480,fechtner | antisemitismus | islam | kostner | maani | cancel | religion,74
4444,12.857108,3.167245,480,Bundesregierung bestätigt Erdogans Wurzeln in radikaler Bewegung,2020-10-26,480,fechtner | antisemitismus | islam | kostner | maani | cancel | religion,74
4445,12.257661,2.819691,480,Nach Enthauptung: Wie verbreitet ist islamistisches Gedankengut?,2020-10-25,480,fechtner | antisemitismus | islam | kostner | maani | cancel | religion,74
4446,11.526052,3.6250818,480,„Islamfeindlich“: Erdogan mischt sich bei Durchsuchung von Berliner Moschee ein,2020-10-24,480,fechtner | antisemitismus | islam | kostner | maani | cancel | religion,74
4447,11.833335,3.2635365,480,Extremismus: Die Freiheit der Rede ist nicht verhandelbar,2020-10-23,480,fechtner | antisemitismus | islam | kostner | maani | cancel | religion,74
4448,11.964912,2.896704,480,Florian Schroeder: Querdenken-Gründer Ballweg zu Gast im Ersten,2020-10-22,480,fechtner | antisemitismus | islam | kostner | maani | cancel | religion,74
4449,12.376244,2.1129637,480,Stephan Weil zur Corona-Lage: „Alles hängt an Einsicht der Bürger“,2020-10-18,480,fechtner | antisemitismus | islam | kostner | maani | cancel | religion,74
4450,11.864732,2.8635256,480,Coronavirus: Stephan Weil nennt indiskrete Beratungsteilnehmer „Vollpfosten“,2020-10-15,480,fechtner | antisemitismus | islam | kostner | maani | cancel | religion,74
4451,11.583448,2.7647235,480,„Denunziationsportal“: Heftige Kritik an Online-Formular zum Melden von Corona-Verstößen,2020-10-14,480,fechtner | antisemitismus | islam | kostner | maani | cancel | religion,74
4452,11.990258,2.6681254,480,"Jan Fleischhauer: Heute gegen Faschisten, morgen gegen das Virus",2020-10-14,480,fechtner | antisemitismus | islam | kostner | maani | cancel | religion,74
4453,13.064288,1.7285408,480,Liberale in der Krise: Die FDP hat zu viele Parteisoldaten,2020-10-13,480,fechtner | antisemitismus | islam | kostner | maani | cancel | religion,74
4454,12.301279,2.5463092,480,AfD: Bei Corona sieht sich die Abgeordnete als „Kriegerin“,2020-10-12,480,fechtner | antisemitismus | islam | kostner | maani | cancel | religion,74
4455,12.40019,2.7131395,480,Schwere Fehler in EU-Studie: Wie antisemitisch palästinensische Schulbücher wirklich sind,2020-10-10,480,fechtner | antisemitismus | islam | kostner | maani | cancel | religion,74
4456,11.750015,2.8959527,480,Broder über Trump und Corona: Schadenfreude ist Deutsch für Weltbürger,2020-10-05,480,fechtner | antisemitismus | islam | kostner | maani | cancel | religion,74
4457,12.069196,2.775758,480,Sawsan Chebli geht juristisch gegen Roland Tichy vor,2020-09-29,480,fechtner | antisemitismus | islam | kostner | maani | cancel | religion,74
4458,12.114689,2.8037467,480,AfD-Sprecher Lüth: Dieser Mund tat Wahrheit kund,2020-09-28,480,fechtner | antisemitismus | islam | kostner | maani | cancel | religion,74
4459,12.0895815,2.7295518,480,Rücktritt von Roland Tichy: Sexismus beschädigt unsere freiheitliche Ordnung,2020-09-25,480,fechtner | antisemitismus | islam | kostner | maani | cancel | religion,74
4460,11.880194,2.7296755,480,Spahn zeigt Corona-Demonstrant wegen Beleidigung an,2020-09-24,480,fechtner | antisemitismus | islam | kostner | maani | cancel | religion,74
4461,12.143263,2.7512543,480,Meinungsfreiheit: Cancel Culture ist das Ende der Aufklärung,2020-09-21,480,fechtner | antisemitismus | islam | kostner | maani | cancel | religion,74
4462,12.053304,2.7230992,480,Friedrich Merz: „Das ist ein bösartig konstruierter Zusammenhang“,2020-09-21,480,fechtner | antisemitismus | islam | kostner | maani | cancel | religion,74
4463,11.924059,2.8441813,480,Böhmermann beleidigt Seehofer: Indiskutabler Systemcrash,2020-09-20,480,fechtner | antisemitismus | islam | kostner | maani | cancel | religion,74
4464,12.18612,2.7192616,480,Altpräsident: Christian Wulff findet Islam-Satz „notwendiger denn je“,2020-09-18,480,fechtner | antisemitismus | islam | kostner | maani | cancel | religion,74
4465,6.4196854,1.599437,480,Noel Gallagher rügt Maskenpflicht als Verletzung seiner Freiheit,2020-09-16,480,fechtner | antisemitismus | islam | kostner | maani | cancel | religion,74
4466,12.073482,2.9031901,480,Angela Merkel über Antisemitismus in Deutschland: „Es ist eine Schande“,2020-09-15,480,fechtner | antisemitismus | islam | kostner | maani | cancel | religion,74
4467,11.941136,2.556171,480,Botho Strauß: „Demokratie wird nicht gestärkt durch präsidiale Ermahnungen“,2020-09-14,480,fechtner | antisemitismus | islam | kostner | maani | cancel | religion,74
4468,12.460473,2.0747125,480,Demokratie: Das beste Mittel gegen Populismus ist gutes Regieren,2020-09-11,480,fechtner | antisemitismus | islam | kostner | maani | cancel | religion,74
4469,11.585452,3.080029,480,Debattenkultur: Ein Enteignungsmob auf Twitter – angeführt von Politikern der Linken und Grünen,2020-09-09,480,fechtner | antisemitismus | islam | kostner | maani | cancel | religion,74
4470,11.887217,2.7273448,480,Debattenkultur: Milosz Matuschek und Gunnar Kaiser im Interview,2020-09-07,480,fechtner | antisemitismus | islam | kostner | maani | cancel | religion,74
4471,11.523213,2.7358177,480,Corona-Demos: Wie rechts sind die Ränder der Grünen?,2020-09-06,480,fechtner | antisemitismus | islam | kostner | maani | cancel | religion,74
4472,12.104022,2.8840709,480,"Felix Klein: „Es darf nicht sein, dass sich Demokraten gemein machen mit Rechtsradikalen“",2020-09-06,480,fechtner | antisemitismus | islam | kostner | maani | cancel | religion,74
4473,12.131668,2.5106764,480,Corona-Beschränkungen: Jens Spahns souveräne Fehlerkultur,2020-09-04,480,fechtner | antisemitismus | islam | kostner | maani | cancel | religion,74
4474,11.31282,2.7736619,480,Corona: Ärztepräsident rügt „Entgleisung“ von Medizinern bei Protest,2020-09-04,480,fechtner | antisemitismus | islam | kostner | maani | cancel | religion,74
4475,11.938162,2.8542016,480,„Querdenker“: Wechselseitiges Verachten löst politische Konflikte nicht,2020-09-03,480,fechtner | antisemitismus | islam | kostner | maani | cancel | religion,74
4476,14.061099,2.5615916,480,"USA: Donald Trump ruft Wähler auf, Stimme zweimal abzugeben",2020-09-03,480,fechtner | antisemitismus | islam | kostner | maani | cancel | religion,74
4477,11.956066,2.9050124,480,Reichsflagge und Co.: Grüne sehen Gefahr von Fahnenträgern,2020-09-03,480,fechtner | antisemitismus | islam | kostner | maani | cancel | religion,74
4478,12.15528,2.7298698,480,Esoterische Ideologien: „Verschwende keine gute Krise“,2020-09-03,480,fechtner | antisemitismus | islam | kostner | maani | cancel | religion,74
4479,12.404691,2.2609491,480,Das Reich: Eine deutsche Obsession,2020-09-01,480,fechtner | antisemitismus | islam | kostner | maani | cancel | religion,74
4480,12.011565,3.0108852,480,Reichstags-Demo: Man muss sich schützend vor die Demokratie stellen,2020-08-31,480,fechtner | antisemitismus | islam | kostner | maani | cancel | religion,74
4481,11.925076,2.943583,480,Kevin Kühnert nach Corona-Demo: „Mit Nazis spielt man nicht“,2020-08-31,480,fechtner | antisemitismus | islam | kostner | maani | cancel | religion,74
4482,11.845064,2.768721,480,Rassismus-Debatte: Müssen wir jetzt Aristoteles canceln?,2020-08-26,480,fechtner | antisemitismus | islam | kostner | maani | cancel | religion,74
4483,12.052741,2.8320744,480,MLPD-Vorsitzende Gabi Fechtner: „In der klassenlosen Gesellschaft würde der Egoismus verschwinden!“,2020-08-25,480,fechtner | antisemitismus | islam | kostner | maani | cancel | religion,74
4484,12.274951,2.8222513,480,"Graz: Wer Juden angreift, greift die offene Gesellschaft an ODER Es gibt keine „besseren“ Antisemiten",2020-08-24,480,fechtner | antisemitismus | islam | kostner | maani | cancel | religion,74
4485,12.273482,2.7701235,480,Arye Sharuz Shalicar: Mich werden sie nicht einschüchtern,2020-08-20,480,fechtner | antisemitismus | islam | kostner | maani | cancel | religion,74
4486,12.100083,2.9257274,480,Black Lives Matter: Antisemitische Vorfälle am Rande von Protesten,2020-08-19,480,fechtner | antisemitismus | islam | kostner | maani | cancel | religion,74
4487,12.07273,2.53882,480,Harald Schmidt: Die neue deutsche Humorlosigkeit,2020-08-13,480,fechtner | antisemitismus | islam | kostner | maani | cancel | religion,74
4488,12.099883,2.8412359,480,"Marie von den Benken: Lisa, Lilly und die neue Linke – das Empörium schlägt zurück",2020-08-12,480,fechtner | antisemitismus | islam | kostner | maani | cancel | religion,74
4489,11.962853,2.589891,480,"Fall Dieter Nuhr: Wehe, du trittst dem Meinungskartell entgegen",2020-08-11,480,fechtner | antisemitismus | islam | kostner | maani | cancel | religion,74
4490,11.966839,2.7032256,480,Cancel Culture: Eine offene Gesellschaft muss Ambiguitäten aushalten,2020-08-11,480,fechtner | antisemitismus | islam | kostner | maani | cancel | religion,74
4491,14.007932,2.5675423,480,Donald Trumps Nichte Mary L. Trump: Er hat meinen Vater zerstört,2020-08-10,480,fechtner | antisemitismus | islam | kostner | maani | cancel | religion,74
4492,12.330032,2.3752704,480,Corona-Demo in Berlin: CDU-Politiker verteidigt Vaatz' Polizei-Kritik,2020-08-08,480,fechtner | antisemitismus | islam | kostner | maani | cancel | religion,74
4493,11.852885,2.6769855,480,Corona-Demo in Berlin: Aufstand der Wohlstandsegoisten,2020-08-07,480,fechtner | antisemitismus | islam | kostner | maani | cancel | religion,74
4494,12.025938,2.7384276,480,Arnold Vaatz zur Corona-Demo: Polizeigewerkschaft kritisiert DDR-Vergleich,2020-08-07,480,fechtner | antisemitismus | islam | kostner | maani | cancel | religion,74
4495,12.132847,1.8947117,480,Extremismus-Experte: „Die Rechten können nicht aufspringen“,2020-08-03,480,fechtner | antisemitismus | islam | kostner | maani | cancel | religion,74
4496,12.201183,2.839759,480,Editorial 2 + Sonntag+ Antisemitismus: Wir dürfen den Weg der Verharmloser nicht mitgehen,2020-08-02,480,fechtner | antisemitismus | islam | kostner | maani | cancel | religion,74
4497,11.755713,-0.20720454,131,Mode: Adidas prophezeit das Ende der dunklen Schuhe,2020-11-10,131,siemens | kirchhoff | bamberg | brose | schaeffler | tage woche | rosenfeld,15
4498,11.546079,-0.64482963,131,Sixt bereitet sich auf Markteintritt in Kanada vor,2020-10-25,131,siemens | kirchhoff | bamberg | brose | schaeffler | tage woche | rosenfeld,15
4499,11.357042,-0.0332332,131,"Warnstreik in Hamburg: „Es ist uns gelungen, fast zu 100 Prozent den ÖPNV lahmzulegen“",2020-10-15,131,siemens | kirchhoff | bamberg | brose | schaeffler | tage woche | rosenfeld,15
4500,11.748707,0.025378631,131,"Arndt Kirchhoff: „Ich habe Angst, dass wir deindustrialisieren“",2020-10-13,131,siemens | kirchhoff | bamberg | brose | schaeffler | tage woche | rosenfeld,15
4501,12.014623,0.4180478,131,Größte deutsche Unternehmen: Konzernspitzen zunehmend wieder rein deutsch,2020-10-04,131,siemens | kirchhoff | bamberg | brose | schaeffler | tage woche | rosenfeld,15
4502,11.660099,0.6952229,131,Warnstreiks im öffentlichen Dienst in NRW gehen weiter,2020-09-23,131,siemens | kirchhoff | bamberg | brose | schaeffler | tage woche | rosenfeld,15
4503,11.762932,-0.3776505,131,Umbruch in der Autoindustrie: Wie aus der Krise der Zulieferer Zukunft gemacht wird,2020-09-19,131,siemens | kirchhoff | bamberg | brose | schaeffler | tage woche | rosenfeld,15
4504,12.044651,0.2555719,131,Arbeitsmarkt-Einbruch: Corona legt das deutsche Kostenproblem offen,2020-09-18,131,siemens | kirchhoff | bamberg | brose | schaeffler | tage woche | rosenfeld,15
4505,11.812018,-0.44949585,131,Autozulieferer: Das Sterben der deutschen Autoindustrie hat begonnen,2020-09-16,131,siemens | kirchhoff | bamberg | brose | schaeffler | tage woche | rosenfeld,15
4506,12.407566,0.9672866,131,Siemens: Vor Siemens-Energy-Aufspaltung stellt sich Vermögensfrage,2020-09-15,131,siemens | kirchhoff | bamberg | brose | schaeffler | tage woche | rosenfeld,15
4507,11.712777,-0.21197364,131,Redaktion der „Süddeutschen Zeitung“ fürchtet Jobabbau,2020-09-14,131,siemens | kirchhoff | bamberg | brose | schaeffler | tage woche | rosenfeld,15
4508,11.726306,-0.3275717,131,Automobilzulieferer Schaeffler: Trotz Krise Konkurrenten übernehmen,2020-09-13,131,siemens | kirchhoff | bamberg | brose | schaeffler | tage woche | rosenfeld,15
4509,11.852977,-0.74436116,131,MAN will bis zu 9500 Stellen abbauen - zwei Betrieben droht das Aus,2020-09-11,131,siemens | kirchhoff | bamberg | brose | schaeffler | tage woche | rosenfeld,15
4510,11.974901,-0.682448,131,Verbrennungsmotoren: Die deutschen Automobilzulieferer stehen vor dem Abgrund,2020-09-05,131,siemens | kirchhoff | bamberg | brose | schaeffler | tage woche | rosenfeld,15
4511,11.839787,-0.30643764,131,ThyssenKrupp erwartet Milliardenverlust,2020-08-13,131,siemens | kirchhoff | bamberg | brose | schaeffler | tage woche | rosenfeld,15
4512,11.675004,2.4080615,385,Religionsfreiheit: Staat muss zwischen religiösen und religiös verbrämten Forderungen unterscheiden,2020-11-10,385,gendersternchen | gleichberechtigung | geschlechts | das gendersternchen | darf wegen | ateş | kollektiv,6
4513,11.7644,2.5698242,385,Bundesratsinitiative: „Rasse“ soll durch „rassistisch“ ersetzt werden,2020-10-27,385,gendersternchen | gleichberechtigung | geschlechts | das gendersternchen | darf wegen | ateş | kollektiv,6
4514,7.783273,1.6978829,385,Wie Gleichstellung das Grundgesetz verbiegt und Frauenleben verkürzt,2020-10-17,385,gendersternchen | gleichberechtigung | geschlechts | das gendersternchen | darf wegen | ateş | kollektiv,6
4515,11.727109,2.4149659,385,Gleichberechtigung: Die ärgerlichen Schaukämpfe der Gesetzgeber,2020-10-15,385,gendersternchen | gleichberechtigung | geschlechts | das gendersternchen | darf wegen | ateş | kollektiv,6
4516,11.731572,2.4252667,385,Justizministerium schreibt Gesetzesentwurf nur in weiblicher Form,2020-10-12,385,gendersternchen | gleichberechtigung | geschlechts | das gendersternchen | darf wegen | ateş | kollektiv,6
4517,11.546649,1.966943,385,Gendersternchen? Gesellschaft für deutsche Sprache rät „ausdrücklich“ ab,2020-08-14,385,gendersternchen | gleichberechtigung | geschlechts | das gendersternchen | darf wegen | ateş | kollektiv,6
4518,14.108277,4.103141,30,„Kepler“: 300 Millionen erdähnliche Exoplaneten in der Milchstraße,2020-11-10,30,supraleiter | venus | der venus | asteroid | kepler | erde | gamow,11
4519,14.00728,4.122237,30,Supraleitung: Verlustfreier Stromfluss bei lauen Temperaturen,2020-10-19,30,supraleiter | venus | der venus | asteroid | kepler | erde | gamow,11
4520,14.133536,4.156404,30,Jupiter: Der Große Rote Fleck hat nun einen weißen Bruder,2020-09-22,30,supraleiter | venus | der venus | asteroid | kepler | erde | gamow,11
4521,14.123981,4.147989,30,Astrophysik: Dieser Exoplanet verkörpert die Zahl Pi,2020-09-21,30,supraleiter | venus | der venus | asteroid | kepler | erde | gamow,11
4522,14.0826845,4.0935364,30,Leben auf der Venus? Was der Fund von Phosphan bedeutet – Faktencheck,2020-09-16,30,supraleiter | venus | der venus | asteroid | kepler | erde | gamow,11
4523,14.107285,4.1052036,30,Gravitationswellen: Forscher entdecken den Ursprungsort der dritten Welle,2020-09-14,30,supraleiter | venus | der venus | asteroid | kepler | erde | gamow,11
4524,14.164459,4.2150006,30,Asteroid: „2011 ES4“ rast am Dienstag ganz dicht an Erde vorbei,2020-08-31,30,supraleiter | venus | der venus | asteroid | kepler | erde | gamow,11
4525,14.130942,4.1383348,30,Beteigeuze: Forscher lösen Rätsel um verdunkelten Riesenstern,2020-08-16,30,supraleiter | venus | der venus | asteroid | kepler | erde | gamow,11
4526,14.052761,3.9983287,30,Der aktuelle Klassiker: George Gamow und die Kernfusion,2020-08-15,30,supraleiter | venus | der venus | asteroid | kepler | erde | gamow,11
4527,14.120323,4.1221857,30,Weltraum: Sonne brodelt nicht so gleichmäßig wie gedacht,2020-08-13,30,supraleiter | venus | der venus | asteroid | kepler | erde | gamow,11
4528,14.170481,4.210621,30,2011 ES4: Dieser Asteroid rast knapp an der Erde vorbei,2020-08-11,30,supraleiter | venus | der venus | asteroid | kepler | erde | gamow,11
4529,10.580494,-1.5678214,244,Terrorabwehr: So will die Regierung die Verschlüsselung umgehen,2020-11-10,244,iphone | tiktok | apple | google | ipad | display | zoll,186
4530,10.84027,-1.5906154,244,Google: EU-Kommissar schickt scharfe Warnung an Tech-Konzern,2020-11-08,244,iphone | tiktok | apple | google | ipad | display | zoll,186
4531,10.506773,-1.7065002,244,So löschen Sie Daten richtig von Computer und Smartphone,2020-11-08,244,iphone | tiktok | apple | google | ipad | display | zoll,186
4532,10.347584,-1.9854932,244,Das neue iPad Air: Apple attackiert sein teures Pro-Modell,2020-11-08,244,iphone | tiktok | apple | google | ipad | display | zoll,186
4533,10.380194,-1.9316912,244,Neue Emojis auf dem iPhone: Hinter den Bildern stecken Großkonzerne,2020-11-08,244,iphone | tiktok | apple | google | ipad | display | zoll,186
4534,10.7234125,-1.6474006,244,US-Wahl: Twitter verbirgt Mitteilung von Donald Trump,2020-11-04,244,iphone | tiktok | apple | google | ipad | display | zoll,186
4535,10.266921,-1.8072608,244,Fire TV-Stick: Jetzt im Sale zum Tiefstpreis bei Amazon shoppen,2020-11-04,244,iphone | tiktok | apple | google | ipad | display | zoll,186
